"","school_id","district","zone","treatment","school_size","distance","student_teacher_ratio"
"412",412,2,60,0,293.39708244375,13.3222006249764,70.0313891896616
"413",413,4,29,0,323.680990228591,15.1273661901265,53.4982075880515
"414",414,2,99,0,531.319157717414,6.04808347446128,38.5342111617813
"415",415,2,72,0,472.294391078692,15.8063970351653,55.2093982388236
"416",416,5,119,0,295.68186378901,11.5949592984075,50.8038588303281
"417",417,3,123,0,385.508002448898,11.9205926310764,63.3150105287683
"418",418,2,124,0,473.465962000073,20.0856671396915,65.0718175258238
"419",419,4,34,0,408.255649492085,10.615031449469,37.6700357877985
"420",420,4,41,0,278.336896689221,16.9657666160586,54.4365243234026
"421",421,5,96,0,412.364098891488,2.36497769253931,39.2388965293753
"422",422,5,33,0,346.122270772283,10.0504071770626,52.0302878880319
"423",423,6,111,0,312.983669004078,12.7814620959741,62.0444755502253
"424",424,2,101,0,266.799124192599,4.60486784677914,64.5260953474566
"425",425,1,59,0,453.64034680516,16.6926275492452,37.5246587133966
"426",426,5,119,0,445.856031180905,20.9194400403107,42.8731701138922
"427",427,3,55,0,417.978944931382,9.04140240391569,27.5892205943795
"428",428,5,97,0,322.20175854401,13.8324548771399,58.2817709739125
"429",429,6,121,0,422.379983260427,6.23735615305056,58.5490723585892
"430",430,3,115,0,429.581927444278,21.7839314238673,57.3869053190428
"431",431,2,60,0,405.508295530118,15.64144370382,53.4549885433875
"432",432,3,98,0,455.484525200401,9.84846273582212,53.7344995671907
"433",433,1,87,0,306.761287608054,7.57306310136054,44.8899266816107
"434",434,4,107,0,299.384550322727,11.0655292374261,41.0792467794312
"435",435,2,60,0,432.930851220504,10.9298989306891,46.0472840380809
"436",436,3,123,0,388.717229403172,13.9193724895649,77.7869574911264
"437",437,4,61,0,484.711684488412,7.11410657731266,53.4308567008918
"438",438,6,122,0,224.46289964569,12.1029597658125,46.0547937806357
"439",439,6,114,0,470.446626486865,-1.35295811704006,53.6782660801521
"440",440,2,124,0,341.75563381093,17.7518105052769,44.7132502283811
"441",441,4,86,0,353.501781207048,10.5755249293151,65.5222331327257
"442",442,1,87,0,444.352948440718,11.9341089289316,60.2418870282942
"443",443,5,96,0,212.343889056386,16.2662259175713,26.4076478146003
"444",444,6,82,0,390.148721336299,8.37162799663705,42.9396118060919
"445",445,2,39,0,344.580180298214,9.50623311880565,32.8221172579659
"446",446,6,121,0,382.181439197473,8.98023674400502,50.0205666735362
"447",447,4,79,0,404.837294066326,5.75674576332347,49.7854114524856
"448",448,2,5,0,403.545099925671,16.866988674808,59.7806936546311
"449",449,2,99,0,354.258385178578,11.4390472654844,35.9804989383831
"450",450,1,12,0,262.742431387439,8.90653345221103,34.8447719505467
"451",451,1,59,0,547.021868619568,14.8747917403849,46.7126032684109
"452",452,3,7,0,353.435423506171,7.70405534790677,30.6906739139934
"453",453,4,73,0,357.313796195671,6.67609168990994,60.2235287243244
"454",454,3,113,0,424.765981977729,9.09562198912626,44.8310095430194
"455",455,2,120,0,294.869927496856,12.0954555887551,33.5765230546613
"456",456,6,111,0,258.143814818325,7.82660765533964,45.5733268409833
"457",457,4,79,0,543.745556130777,15.1469651149758,58.2348367809859
"458",458,3,115,0,514.154346715341,5.97958960570128,65.0377406617012
"459",459,1,38,0,371.61811713927,13.2478209966826,66.2372131561032
"460",460,3,14,0,532.713383347887,15.2980037988507,54.7230108001312
"461",461,6,85,0,382.178405143093,5.551068613528,55.0259141863927
"462",462,4,29,0,456.554470880299,2.17521947009203,57.0529817457738
"463",463,1,37,0,393.854407612444,19.9705666089565,74.3457930945462
"464",464,3,123,0,378.922607974122,8.75217960432111,37.1265358937581
"465",465,2,4,0,442.327132939974,10.0684222688625,55.7650032245544
"466",466,2,72,0,391.506184296269,17.0145714895922,45.6718760877645
"467",467,4,61,0,314.476484958011,15.887892745345,64.7223389763278
"468",468,5,97,0,328.527377795039,9.8278712299511,71.1694678487817
"469",469,5,97,0,488.577177791645,4.3536779287005,28.164357119852
"470",470,6,57,0,269.100154281825,9.73421256426956,30.1606951596744
"471",471,5,74,0,461.048331088059,13.4995142494475,43.4578776167021
"472",472,5,15,0,400.521253492703,17.2840408858623,49.5763362449754
"473",473,4,86,0,502.479663028901,17.0434645207528,41.0900002958756
"474",474,4,73,0,400.188094726211,13.8405034712014,45.8890037819171
"475",475,5,8,0,326.275037385578,9.3266344190843,41.5877656316978
"476",476,4,41,0,380.045414283541,23.6821784529987,74.86714433055
"477",477,1,26,0,155.487106173646,13.276795260432,39.6935170444227
"478",478,1,71,0,314.962547087262,22.9059687852241,47.226743056358
"479",479,2,60,0,419.446069474564,12.223364504206,47.7431315056142
"480",480,4,41,0,406.976046626095,10.6480242718115,64.6693346574416
"481",481,6,6,0,458.247327626435,18.8253560555367,43.5540042331926
"482",482,2,35,0,303.422309639733,16.9220911723147,34.7342892324718
"483",483,4,79,0,432.681533168463,13.5489261601691,63.5734198184077
"484",484,6,105,0,441.883219304193,5.18229758543902,66.2457609837955
"485",485,5,74,0,349.624353476076,3.46359611643068,28.9936356780489
"486",486,5,51,0,256.814940654844,14.7045924331408,46.5370623291335
"487",487,3,14,0,476.995451292026,10.8487743341512,48.8062651329531
"488",488,2,95,0,382.310028989667,15.9534875732582,49.507220600843
"489",489,2,120,0,411.130061109717,15.1842815511172,44.8798230819555
"490",490,5,92,0,360.061977146735,8.38115365950854,39.4552703480326
"491",491,1,109,0,289.896414672448,4.22192822334436,62.8681016538856
"492",492,2,99,0,365.4628995536,20.856681769137,46.1613001054141
"493",493,2,4,0,474.65503677603,14.7695132024362,49.6644321194559
"494",494,3,16,0,470.794023294806,23.1112674802442,40.9593676461255
"495",495,1,117,0,465.181407815703,14.5119818705978,61.2089517322697
"496",496,6,30,0,332.035476316923,11.3677807811661,42.8581914515669
"497",497,5,58,0,256.029738930537,14.2139291880978,52.9236116662356
"498",498,2,104,0,438.281270770405,12.4381137906753,62.2014382654505
"499",499,5,96,0,398.499093132534,2.17597212450895,45.1600371608545
"500",500,2,39,0,396.758097215708,17.0110508421178,28.5862912398278
"501",501,6,2,0,359.57052972495,8.91264693587933,50.4987818766993
"502",502,4,107,0,256.050052454574,11.0942047767473,34.7955611731273
"503",503,3,55,0,440.449661306675,13.5782614578783,69.6219071913947
"504",504,5,33,0,306.370475431608,12.2410281401243,58.4216903657909
"505",505,4,61,0,337.646449793791,14.2923112090026,47.7789444162337
"506",506,2,101,0,195.641550904789,10.7190760287281,47.9033857923435
"507",507,1,87,0,596.066310574882,2.63619973244011,57.7560660189012
"508",508,6,45,0,433.149209745809,14.3028392380586,66.2803904769286
"509",509,6,88,0,284.334314302647,8.1885046408868,51.6818810852711
"510",510,6,108,0,408.980000147811,14.2519140885285,59.1212773224262
"511",511,3,40,0,348.383499176982,11.043991743183,51.3031016106905
"512",512,4,79,0,537.914764370631,10.7920723981381,65.8137369229802
"513",513,2,13,0,563.725410258234,16.9164205645391,77.719335756193
"514",514,3,93,0,573.995038443052,14.2687880498276,37.3841561871077
"515",515,5,92,0,358.809350040995,12.48536960829,35.3121341600968
"516",516,1,87,0,430.820260121999,13.1608747654838,23.7015910285306
"517",517,4,106,0,562.453923068666,17.7288740356635,53.4945214216596
"518",518,2,60,0,376.665872800484,16.9005592760294,41.3775375495907
"519",519,6,63,0,344.588361839392,4.63682708009906,63.2828551881157
"520",520,3,93,0,484.688505906349,17.0595868911928,26.1372957952764
"521",521,2,4,0,464.191040201025,17.5774228288938,52.3840451500568
"522",522,2,103,0,430.824365566252,10.4455717622545,54.9042121611925
"523",523,1,21,0,336.229459808276,11.6994032513562,32.594705915054
"524",524,2,5,0,498.9274229109,16.174162327427,24.0143421325977
"525",525,6,2,0,234.354140549184,15.077307710817,53.277767650452
"526",526,5,97,0,507.834705435469,17.7269925819384,31.7831910558827
"527",527,6,105,0,299.885972701542,12.8980471614463,36.7175088007019
"528",528,6,110,0,513.991489645383,6.69927749420183,43.5136313365161
"529",529,3,1,0,503.788155768714,7.66770190142202,57.2368030805109
"530",530,5,43,0,387.013558075666,8.98253487500077,33.1755629070689
"531",531,1,53,0,494.213422159441,4.27417996445923,38.7978073610706
"532",532,1,117,0,337.782545239378,7.41123874748992,31.9155531679298
"533",533,2,101,0,603.078875816117,13.0281203989006,46.0304158436333
"534",534,6,57,0,285.41219986585,14.6072919934825,39.8639977815732
"535",535,6,88,0,490.520832322929,14.4889142891285,67.8892103606083
"536",536,6,122,0,401.166525881772,18.1299691040792,51.7801467699288
"537",537,5,119,0,479.274012302438,8.58671101240473,72.9181050432949
"538",538,4,50,0,337.732263535101,14.4907496251383,45.6895895283278
"539",539,2,124,0,478.780843926187,14.3416213123861,59.0077733014402
"540",540,4,29,0,379.766703939506,2.34644897212237,48.3649934802214
"541",541,4,102,0,406.128673944019,14.4085177849016,43.3711651921402
"542",542,4,61,0,401.664750863294,10.1340067079394,67.9128453547638
"543",543,1,117,0,484.963248663077,11.7266606650779,66.1564680394492
"544",544,3,28,0,247.019167661515,13.6698968285888,43.6178485634702
"545",545,2,103,0,465.228615170722,12.3907029685925,34.2769138808184
"546",546,4,41,0,271.781520056885,11.9191723370241,52.235714759029
"547",547,1,38,0,419.709030759871,13.3528884600959,71.1058333313277
"548",548,3,23,0,388.521977314276,7.15430799786252,63.190784917254
"549",549,2,60,0,380.72220711231,9.23801759611721,24.7141478853204
"550",550,6,89,0,395.008216441548,15.8172364254785,24.5277883137184
"551",551,5,58,0,395.620943509583,12.1006995580399,52.1217841870549
"552",552,2,101,0,397.854851558706,20.5814339257872,62.6392382725433
"553",553,2,5,0,400.212498455014,17.7740656117198,48.0978461551333
"554",554,5,33,0,266.332152264,14.3297623927016,42.9548540119027
"555",555,4,61,0,471.172694808076,9.24204407031799,69.2210882039268
"556",556,5,48,0,247.942564726686,12.9178786890524,73.0399645000388
"557",557,3,115,0,468.556384063297,10.3106012579476,51.5867030058133
"558",558,4,9,0,347.534471946966,18.7001988351135,47.671036360149
"559",559,5,22,0,383.910373800882,23.7710629915856,53.4899707036787
"560",560,3,32,0,422.426218699278,17.5342869947723,46.0090296189882
"561",561,3,118,0,465.909746635863,4.81281504291919,39.4841679841384
"562",562,2,120,0,275.035872359864,11.9895902394128,31.0658457145211
"563",563,4,61,0,286.188872994687,8.47396960479435,44.649299732238
"564",564,2,101,0,386.995961084258,10.9929674768059,57.984996409288
"565",565,4,41,0,488.611736923499,12.3388800196001,72.8126441735192
"566",566,1,37,0,375.823554963843,11.7921043499163,49.1276800290782
"567",567,3,16,0,500.588199535506,18.0199453223429,58.6000713106734
"568",568,2,120,0,364.621109111716,18.9622458191434,58.4466461121604
"569",569,3,14,0,398.707811670573,13.7496082398409,55.7389011508921
"570",570,4,41,0,518.531628727792,15.6345616678166,50.0120986879469
"571",571,4,106,0,478.940380987233,8.60514043572572,50.5300353667617
"572",572,2,47,0,350.855124676077,10.5988543914405,54.8977163195441
"573",573,6,114,0,354.255450690963,16.2511929312017,47.4777370534925
"574",574,6,66,0,447.876180179049,22.0399567060949,37.3902128111644
"575",575,5,92,0,633.843864094769,16.4761530357638,41.5891296134867
"576",576,2,25,0,339.272963501877,13.194481801009,63.2475174108081
"577",577,4,50,0,365.855468141152,15.6901964192207,44.6032626409453
"578",578,5,74,0,361.43679397291,17.4063400121149,47.1266035807465
"579",579,6,114,0,274.419031729523,16.8138208839899,69.0572967076065
"580",580,3,115,0,175.776967342138,10.5502815483537,56.4091802906817
"581",581,2,124,0,350.480489256885,12.4884761798694,42.146435004014
"582",582,5,74,0,298.984437209069,4.50813312452633,66.2590810253418
"583",583,5,33,0,387.002260590947,7.78757224984718,52.970513342887
"584",584,3,65,0,359.680255306251,5.63787230836625,53.5465323270483
"585",585,1,46,0,304.868855208437,11.4099814530852,59.7602099030391
"586",586,5,51,0,405.375030657871,10.5141585398772,49.9142659325886
"587",587,4,9,0,369.913276606721,14.5701751602146,49.4234817490371
"588",588,6,64,0,387.184376733576,15.0945141359259,53.7060516572818
"589",589,3,77,0,261.155718148245,8.05136190815876,45.887174360112
"590",590,3,32,0,435.867393676472,9.23425109660176,45.1099925050198
"591",591,5,51,0,399.979474759335,12.6610678299713,61.323424318429
"592",592,2,24,0,372.509151313183,12.1453367273427,58.6481096014663
"593",593,6,66,0,343.988769760553,13.9887789409787,50.7524361402637
"594",594,1,37,0,393.518306409913,6.4786668827621,62.1164425951345
"595",595,6,76,0,331.450458042829,8.75880302872428,30.1787659771211
"596",596,5,125,0,341.019331367504,14.657451944511,31.1620667127772
"597",597,3,3,0,445.406770984127,15.196657060021,48.3394065065809
"598",598,5,48,0,306.144116596198,11.2590991120752,47.599578560471
"599",599,3,40,0,569.2554465098,19.1242127836736,62.1250886774821
"600",600,3,65,0,240.206785193978,20.1644171021069,45.08403533682
"601",601,2,47,0,460.109660256926,8.47069324673214,32.1536935504056
"602",602,6,2,0,334.922837872999,16.0803348717411,52.6469596970839
"603",603,4,61,0,423.134599409599,16.8375906088461,39.0476625379896
"604",604,6,10,0,459.209877469708,12.2431095706635,61.0099065695422
"605",605,1,83,0,504.539775979283,12.6185013234591,32.5068862768125
"606",606,6,76,0,501.029701406433,20.8609145681044,25.800370271734
"607",607,2,99,0,361.195092417542,16.2534678040456,47.6718282546812
"608",608,4,50,0,311.848480469383,12.3077774433895,41.2256333376252
"609",609,4,73,0,393.875178453889,14.7384541621765,73.258599681828
"610",610,2,52,0,494.445506219362,10.4073094660493,38.8785106300925
"611",611,3,90,0,452.59298163074,16.2676737400784,48.0914624600548
"612",612,4,62,0,358.121681407915,15.4928669868372,53.7335928132237
"613",613,5,43,0,420.480486729585,25.3454993058078,58.837217148423
"614",614,3,118,0,389.133401451725,10.5493482883936,44.2758074815399
"615",615,6,121,0,471.742981714226,10.5239270316682,67.562775027006
"616",616,6,76,0,500.65124807687,3.00028233273505,37.8037615631134
"617",617,6,126,0,388.636554450691,16.9622045133376,60.3938958936909
"618",618,6,108,0,469.514712391878,11.9925809098946,55.0914912250615
"619",619,6,91,0,419.461665671202,6.77853705467868,36.9060584651011
"620",620,4,34,0,473.7734535514,8.1117743539212,49.3051885724775
"621",621,4,61,0,348.511182597359,11.557587055701,67.2819777913598
"622",622,5,22,0,422.615796592207,9.65921267171175,42.198574742523
"623",623,3,3,0,321.742367267263,8.92379130482143,42.0820082099429
"624",624,5,51,0,372.188614591967,5.57720896112273,62.8086196389061
"625",625,5,92,0,415.669166052922,8.26798072252707,44.9321764676063
"626",626,2,47,0,285.718580812186,12.2799176974582,48.0853319903267
"627",627,2,5,0,310.282187611501,7.28731885101223,60.3720973693673
"628",628,4,9,0,388.510328991048,7.96325104564854,52.0606621231994
"629",629,3,14,0,424.163288001278,5.58785714887348,44.3313833476443
"630",630,6,108,0,403.58229195648,5.58487979669553,67.9266275871042
"631",631,1,21,0,396.783116717018,7.96972358318568,44.7282976902602
"632",632,2,124,0,395.550436668241,13.9500214926128,59.7450409989398
"633",633,3,7,0,347.307634340754,12.3240311946448,57.564895055795
"634",634,5,15,0,471.421551577371,9.70402819113516,44.8552649276635
"635",635,2,72,0,408.300360946104,17.8193905040575,80.7069488278254
"636",636,6,88,0,416.789081543595,9.26466258318588,46.702581215007
"637",637,1,26,0,314.943911473583,13.976928860592,29.3761341975729
"638",638,5,36,0,247.580748334878,13.5950657551605,47.8584674342721
"639",639,6,91,0,319.541012818474,17.361995708487,53.9221898364639
"640",640,3,113,0,368.066148951123,17.0890775460882,62.2310852379427
"641",641,5,33,0,368.72061665995,16.492859152266,58.5153070703886
"642",642,2,60,0,396.253676558778,8.18180085801246,43.2591272105754
"643",643,2,13,0,359.679877894207,12.6586507421265,75.4786258865391
"644",644,4,19,0,315.959718609123,9.06919364435955,70.1993229474375
"645",645,5,74,0,323.291821424592,4.96091549990853,43.6489093227405
"646",646,1,78,0,327.292848551934,13.5253390776916,30.2452011794484
"647",647,5,48,0,362.669425181509,13.6948718284566,40.8514007182401
"648",648,3,118,0,442.245826292049,5.63303981153118,57.029597021955
"649",649,1,117,0,381.755920745998,19.9251292691309,42.4197607708939
"650",650,4,106,0,330.731364928795,7.17221085269488,59.515929750116
"651",651,1,37,0,396.08403709272,16.8736337381865,37.9116361583164
"652",652,1,109,0,470.451037432463,14.2691584446175,35.0461088716452
"653",653,6,105,0,318.879095186239,7.05078189675155,57.4263536198604
"654",654,2,100,0,558.211026303169,16.4837800113593,51.2231189011913
"655",655,6,66,0,404.803571421969,11.3433392459866,45.9335955454083
"656",656,3,84,0,467.981102608376,5.19357784046257,48.3786498681111
"657",657,3,16,0,499.632170832754,8.37532745102905,45.3411924701018
"658",658,4,62,0,346.683123980464,12.8291053465887,26.9175721006579
"659",659,6,11,0,368.143337893995,9.85434557266415,33.237020279491
"660",660,3,28,0,361.931352406743,8.67667163974213,58.6167772534554
"661",661,4,106,0,404.549554353988,14.0941825821713,57.6504261386086
"662",662,1,20,0,399.747074276301,11.2999956808609,82.7053794612755
"663",663,3,17,0,374.733574329828,12.7416929780766,32.1105187035895
"664",664,5,33,0,346.146550727461,12.7714682388548,45.3316863033404
"665",665,3,113,0,436.469026415563,19.6819936857546,49.537389087284
"666",666,2,103,0,357.42129326559,9.85480072052366,56.7674038017827
"667",667,2,47,0,487.028269459225,14.1675511709816,37.3350042844612
"668",668,2,120,0,387.435533938156,-0.23536796443784,52.6173075979159
"669",669,5,125,0,380.406626846331,9.00730332751395,40.4760887791153
"670",670,5,58,0,400.790881863112,11.7925304651836,50.0299056918765
"671",671,1,53,0,377.426315664342,10.1980849091959,30.9531519899385
"672",672,3,84,0,412.170960686007,11.8586730773493,39.143793159183
"673",673,6,116,0,440.296964065632,9.08069364492188,40.8472060497086
"674",674,6,57,0,436.464696068189,15.0570384174908,54.7846754391941
"675",675,5,97,0,358.100241211954,8.11895146382327,63.9433315013857
"676",676,2,100,0,304.273441565252,12.3094317576918,39.3268265206024
"677",677,3,93,0,402.327764832136,5.41919753282036,39.1187011523011
"678",678,1,56,0,344.298573839508,7.45914474143976,49.338944015585
"679",679,4,62,0,350.305956080668,14.7864945450663,45.6729314574873
"680",680,6,82,0,384.771828463816,11.7204858113981,50.4932659853876
"681",681,5,119,0,279.411890687532,10.7083630601115,42.879007891311
"682",682,4,19,0,332.679172023037,2.03974878825148,44.0277154335929
"683",683,1,12,0,359.424634480984,20.4029165413714,43.8631549815897
"684",684,1,87,0,462.586506198584,10.5222367653097,48.0663236433996
"685",685,2,52,0,316.207848744591,19.0291943601725,50.3919251082729
"686",686,2,5,0,520.56686994143,6.09055245547071,57.7700574933883
"687",687,4,107,0,457.715452516653,8.39445368286395,52.4257690500935
"688",688,3,7,0,480.850241102682,17.2159134627373,55.1910362035064
"689",689,5,8,0,461.856505187955,10.1442700390602,38.6205999591542
"690",690,2,39,0,486.169607294106,11.8476984189889,49.2103279244415
"691",691,4,73,0,489.527368548266,12.5238271355349,51.8069175071873
"692",692,4,9,0,249.101454477555,10.9749454402005,35.5089580019133
"693",693,3,44,0,361.82903174472,18.9316165758723,40.9468354727327
"694",694,2,13,0,446.562210583332,11.2286507357389,44.0727337446487
"695",695,4,79,0,479.130809349742,9.0087128605896,50.3126605787571
"696",696,6,85,0,461.884015468514,6.54207402037853,23.0120684867501
"697",697,6,69,0,408.956903451726,20.8192125598418,66.0062504869265
"698",698,3,84,0,359.517921246858,12.2145104624891,53.8535343798113
"699",699,5,51,0,557.888277376679,7.29825702748064,57.2276114498808
"700",700,3,65,0,471.457258786906,11.0648727473308,55.7593360557171
"701",701,5,92,0,443.790111785485,13.484935759345,52.5800455882799
"702",702,4,34,0,348.866573307128,2.78954331721291,19.5798692531108
"703",703,2,35,0,383.295441029497,3.84950439597253,50.5563835832428
"704",704,5,96,0,387.634506057826,11.3877499194891,49.3886799229535
"705",705,3,14,0,403.547765667306,12.7919474200335,28.2744332129745
"706",706,3,1,0,352.818201992554,4.65867997309403,59.4617095623298
"707",707,6,112,0,406.048968400818,17.2156866302995,32.2941140324884
"708",708,1,26,0,566.304097225747,16.7294076131081,45.8295982777893
"709",709,3,65,0,430.128716825266,25.6277697116066,30.8800285678368
"710",710,3,1,0,179.280781908158,12.0053333612077,43.8853904229876
"711",711,5,75,0,429.166329532458,7.80658307218238,62.2783883322026
"712",712,2,103,0,505.018206227734,4.71153439166565,49.5142480907671
"713",713,6,110,0,402.934037305384,14.5262639055809,46.1033383599633
"714",714,2,13,0,377.890617817241,18.7290727042222,65.7511109623935
"715",715,5,97,0,373.991479548693,16.321031528732,66.8030811052235
"716",716,3,98,0,536.068281647875,11.4079105144724,46.1908028310149
"717",717,5,119,0,453.570458326762,4.55374970644597,41.0851702512247
"718",718,3,1,0,371.97452445462,9.85885547921213,55.8527192586186
"719",719,6,108,0,499.442482917759,-3.0419189519341,55.6922555026266
"720",720,5,33,0,360.491576459911,9.89712128604323,64.2834547513263
"721",721,3,40,0,314.202618691408,10.5747588745724,36.794727418783
"722",722,4,34,0,462.633199344427,1.99276210046843,49.8556603475635
"723",723,4,61,0,423.775408214872,12.5976069158275,55.5510070131386
"724",724,3,17,0,435.538774784135,12.1682813486755,40.070777942544
"725",725,1,21,0,605.726268570427,12.1226737828071,34.4067367953294
"726",726,4,61,0,353.171538309164,4.04901819592396,27.2688299681842
"727",727,1,71,0,372.53593226654,4.2040621087786,49.4423505415695
"728",728,6,10,0,484.519221424879,6.4432713769164,49.5234627417969
"729",729,3,65,0,486.131897304909,6.42721938349398,44.6024255636867
"730",730,6,82,0,199.890837213902,11.9255693774996,49.0858298629922
"731",731,5,97,0,384.394766394276,11.1479679239594,31.5572414023308
"732",732,6,30,0,363.839774804672,9.2281071079804,59.4674103096172
"733",733,3,3,0,512.295884422774,9.20285947700572,52.0077974287465
"734",734,4,62,0,414.484326643209,5.61134721663551,42.7528065475599
"735",735,6,89,0,305.951792576928,8.82759901292899,45.0056680672448
"736",736,3,115,0,406.422349677527,7.00426245429841,59.5397648459231
"737",737,6,114,0,382.83216392831,14.050388977136,45.5091889587197
"738",738,1,87,0,280.396575274779,18.9699822395505,75.3403204106273
"739",739,4,79,0,346.897008355154,14.0081477465106,62.2291452565074
"740",740,1,20,0,255.955300891533,18.2918180475689,41.0739569414183
"741",741,2,47,0,514.24081747933,9.70601152991268,37.1139596917323
"742",742,2,24,0,289.802665245773,5.55560412787093,57.7503923857465
"743",743,3,28,0,321.715946754637,16.6621527081764,49.9736057832094
"744",744,1,59,0,437.690504720569,6.38020222178964,58.0689955289682
"745",745,3,90,0,458.273474258127,6.13694717221515,38.3186042900674
"746",746,4,86,0,420.223883069156,15.683206623736,51.1131650931592
"747",747,1,37,0,431.946204018718,10.6223516740113,49.2263716938174
"748",748,3,118,0,496.48860997261,7.69914236436293,61.748738564183
"749",749,4,102,0,390.569661506701,14.28514588666,53.0239952534226
"750",750,2,95,0,433.230748866908,13.1051214716741,45.8676587771044
"751",751,2,72,0,434.031654761387,16.8734397599661,46.2789979120269
"752",752,3,115,0,554.620016692129,16.2969565869903,52.3033265042359
"753",753,4,34,0,437.071585095328,6.88729072624119,42.4891411086272
"754",754,4,29,0,330.483930771639,13.4484942938906,52.8088748879906
"755",755,3,3,0,414.566123029147,16.154081961461,33.2147887391401
"756",756,1,12,0,417.116481784875,22.5716917875517,44.9685786279773
"757",757,4,9,0,399.566959012091,10.1780589526022,61.0857383051101
